TITLE = "cavity_20000"
 VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
 ZONE T="cavity", I=100, J=100, K=1, F=POINT
1.7595e-08 2.5542e-08 2.7893e+25 7.8862 -2.1198 275.23
1.7595e-08 2.6677e-08 2.7845e+25 9.602 -1.6537 275.42
1.7595e-08 2.7812e-08 2.7845e+25 11.733 -1.1244 274.89
1.7595e-08 2.8947e-08 2.779e+25 13.675 -0.82134 275.09
1.7595e-08 3.0082e-08 2.7787e+25 16.275 -0.45214 274.92
1.7595e-08 3.1217e-08 2.774e+25 19.778 -0.093619 274.53
1.873e-08 -3.1217e-08 2.7384e+25 -1.3846 -0.011313 273.43
1.873e-08 -3.0082e-08 2.7374e+25 -1.8368 -0.12874 273.38
1.873e-08 -2.8947e-08 2.7374e+25 -2.0615 -0.14658 273.57
1.873e-08 -2.7812e-08 2.7348e+25 -2.2402 -0.12358 273.58
1.873e-08 -2.6677e-08 2.7348e+25 -2.1572 -0.5504 273.59
1.873e-08 -2.5542e-08 2.735e+25 -2.2871 -0.75959 273.69
1.873e-08 -2.4406e-08 2.7356e+25 -2.413 -0.91684 273.82
1.873e-08 -2.3271e-08 2.7351e+25 -2.7088 -1.0711 273.72
1.873e-08 -2.2136e-08 2.7321e+25 -2.8626 -1.2289 273.63
1.873e-08 -2.1001e-08 2.7292e+25 -2.741 -1.5196 273.95
1.873e-08 -1.9866e-08 2.7306e+25 -2.4815 -1.6617 273.63
1.873e-08 -1.873e-08 2.7356e+25 -2.6061 -2.1037 273.58
1.873e-08 -1.7595e-08 2.736e+25 -2.7498 -2.334 273.63
1.873e-08 -1.646e-08 2.7345e+25 -2.6073 -2.4524 273.63
1.873e-08 -1.5325e-08 2.7327e+25 -2.7262 -2.6514 273.81
1.873e-08 -1.419e-08 2.736e+25 -2.5867 -2.8828 273.7
1.873e-08 -1.3055e-08 2.7375e+25 -2.5477 -3.1032 273.89
1.873e-08 -1.1919e-08 2.7392e+25 -2.5978 -3.5403 273.77
1.873e-08 -1.0784e-08 2.74e+25 -2.8249 -3.6498 274.09
1.873e-08 -9.649e-09 2.7393e+25 -2.8457 -3.7592 273.98
1.873e-08 -8.5138e-09 2.7414e+25 -2.7093 -3.9665 273.88
1.873e-08 -7.3787e-09 2.7445e+25 -2.7806 -4.0606 273.94
1.873e-08 -6.2435e-09 2.7441e+25 -2.6306 -4.3813 274.08
1.873e-08 -5.1083e-09 2.7457e+25 -2.5421 -4.4093 274.04
1.873e-08 -3.9731e-09 2.7477e+25 -2.4976 -4.7515 274.25
1.873e-08 -2.838e-09 2.7516e+25 -2.5747 -5.1087 274.15
1.873e-08 -1.7028e-09 2.7504e+25 -2.8236 -5.2202 274.35
1.873e-08 -5.6759e-10 2.752e+25 -2.8281 -5.239 274.35
1.873e-08 5.6759e-10 2.7596e+25 -2.7724 -5.2926 274.48
1.873e-08 1.7028e-09 2.7619e+25 -2.5898 -5.3929 274.41
1.873e-08 2.838e-09 2.763e+25 -2.6877 -5.8 274.63
1.873e-08 3.9731e-09 2.7646e+25 -2.4393 -5.7832 274.62
1.873e-08 5.1083e-09 2.7664e+25 -2.4575 -5.9091 274.84
1.873e-08 6.2435e-09 2.769e+25 -2.3165 -6.0642 274.64
1.873e-08 7.3787e-09 2.7749e+25 -2.127 -6.3613 274.67
1.873e-08 8.5138e-09 2.7794e+25 -1.9489 -6.3904 274.74
1.873e-08 9.649e-09 2.7809e+25 -1.7766 -6.3195 274.75
1.873e-08 1.0784e-08 2.7806e+25 -1.7183 -6.4465 275.04
1.873e-08 1.1919e-08 2.7854e+25 -1.1689 -6.3438 275.04
1.873e-08 1.3055e-08 2.79e+25 -1.3513 -6.3388 274.85
1.873e-08 1.419e-08 2.7948e+25 -0.77098 -6.0749 275.02
1.873e-08 1.5325e-08 2.7949e+25 -0.2515 -6.0467 275.07
1.873e-08 1.646e-08 2.7948e+25 0.015254 -5.7247 275.33
1.873e-08 1.7595e-08 2.8008e+25 0.44558 -5.5256 275.31
1.873e-08 1.873e-08 2.7995e+25 1.0267 -5.2243 275.37
1.873e-08 1.9866e-08 2.8002e+25 1.6515 -4.7676 275.42
1.873e-08 2.1001e-08 2.8024e+25 2.4196 -4.3356 275.6
1.873e-08 2.2136e-08 2.8065e+25 3.1785 -3.9676 275.26
1.873e-08 2.3271e-08 2.8004e+25 4.628 -3.3686 275.37
1.873e-08 2.4406e-08 2.8006e+25 5.9172 -3.1261 275.57
1.873e-08 2.5542e-08 2.8002e+25 7.3468 -2.5858 275.52
1.873e-08 2.6677e-08 2.7966e+25 9.0937 -2.1321 275.41
1.873e-08 2.7812e-08 2.7916e+25 11.054 -1.3094 275.34
1.873e-08 2.8947e-08 2.7886e+25 13.208 -0.59335 275.09
1.873e-08 3.0082e-08 2.7847e+25 15.881 -0.34125 274.81
1.873e-08 3.1217e-08 2.7792e+25 19.574 -0.15697 274.78
1.9866e-08 -3.1217e-08 2.7409e+25 -1.3305 -0.025224 273.44
1.9866e-08 -3.0082e-08 2.739e+25 -1.8742 0.024436 273.4
1.9866e-08 -2.8947e-08 2.7393e+25 -1.935 -0.20913 273.68
1.9866e-08 -2.7812e-08 2.7394e+25 -1.9184 -0.38199 273.38
1.9866e-08 -2.6677e-08 2.736e+25 -1.9601 -0.51585 273.45
1.9866e-08 -2.5542e-08 2.7334e+25 -2.1958 -0.61349 273.74
1.9866e-08 -2.4406e-08 2.7363e+25 -2.2413 -0.70986 273.71
1.9866e-08 -2.3271e-08 2.7387e+25 -2.4827 -0.88596 273.58
1.9866e-08 -2.2136e-08 2.7357e+25 -2.4883 -1.358 273.77
1.9866e-08 -2.1001e-08 2.7291e+25 -2.4837 -1.6196 273.89
1.9866e-08 -1.9866e-08 2.7323e+25 -2.2686 -1.877 273.86
1.9866e-08 -1.873e-08 2.7337e+25 -2.3265 -1.94 273.75
1.9866e-08 -1.7595e-08 2.7367e+25 -2.3725 -2.2542 273.54
1.9866e-08 -1.646e-08 2.737e+25 -2.5724 -2.6069 273.55
1.9866e-08 -1.5325e-08 2.7357e+25 -2.527 -2.699 273.64
1.9866e-08 -1.419e-08 2.7393e+25 -2.315 -2.961 273.78
1.9866e-08 -1.3055e-08 2.738e+25 -2.1639 -3.212 274.01
1.9866e-08 -1.1919e-08 2.7388e+25 -2.3929 -3.3866 273.96
1.9866e-08 -1.0784e-08 2.7397e+25 -2.584 -3.673 274.03
1.9866e-08 -9.649e-09 2.7423e+25 -2.7843 -3.8819 273.98
1.9866e-08 -8.5138e-09 2.7442e+25 -2.6159 -4.0931 274.17
1.9866e-08 -7.3787e-09 2.7461e+25 -2.4252 -4.2954 274.13
1.9866e-08 -6.2435e-09 2.7503e+25 -2.4038 -4.5 274.07
1.9866e-08 -5.1083e-09 2.7513e+25 -2.4992 -4.6738 273.94
1.9866e-08 -3.9731e-09 2.7508e+25 -2.2571 -4.6902 274.04
1.9866e-08 -2.838e-09 2.755e+25 -2.4564 -4.7741 274.31
1.9866e-08 -1.7028e-09 2.7553e+25 -2.5827 -4.9621 274.34
1.9866e-08 -5.6759e-10 2.758e+25 -2.7375 -5.2183 274.39
1.9866e-08 5.6759e-10 2.762e+25 -2.6142 -5.6754 274.5
1.9866e-08 1.7028e-09 2.7668e+25 -2.3463 -5.8405 274.63
1.9866e-08 2.838e-09 2.7635e+25 -2.2955 -6.0692 274.82
1.9866e-08 3.9731e-09 2.7673e+25 -2.3953 -6.2429 274.91
1.9866e-08 5.1083e-09 2.7741e+25 -2.3298 -6.326 274.77
1.9866e-08 6.2435e-09 2.7753e+25 -2.0382 -6.4047 274.88
1.9866e-08 7.3787e-09 2.7811e+25 -2.0194 -6.5722 274.69
1.9866e-08 8.5138e-09 2.7837e+25 -1.974 -6.7215 274.77
1.9866e-08 9.649e-09 2.7868e+25 -1.6143 -6.9517 274.92
1.9866e-08 1.0784e-08 2.791e+25 -1.6526 -6.789 275.04
1.9866e-08 1.1919e-08 2.7919e+25 -1.3965 -6.8131 275.25
1.9866e-08 1.3055e-08 2.7975e+25 -1.2818 -6.7023 274.98
1.9866e-08 1.419e-08 2.7983e+25 -0.90696 -6.7132 275.17
1.9866e-08 1.5325e-08 2.8017e+25 -0.46636 -6.4586 275.13
1.9866e-08 1.646e-08 2.806e+25 -0.19725 -6.2215 275.37
1.9866e-08 1.7595e-08 2.8055e+25 0.23813 -6.0653 275.57
1.9866e-08 1.873e-08 2.8095e+25 0.62519 -5.8026 275.64
1.9866e-08 1.9866e-08 2.8072e+25 1.2941 -5.5084 275.7
1.9866e-08 2.1001e-08 2.8107e+25 2.0093 -5.0457 275.6
1.9866e-08 2.2136e-08 2.8151e+25 2.7681 -4.5657 275.38
1.9866e-08 2.3271e-08 2.8145e+25 4.0624 -4.1647 275.41
1.9866e-08 2.4406e-08 2.8147e+25 5.309 -3.4454 275.44
1.9866e-08 2.5542e-08 2.8124e+25 6.7541 -2.9247 275.39
1.9866e-08 2.6677e-08 2.8068e+25 8.5349 -2.1631 275.7
1.9866e-08 2.7812e-08 2.8023e+25 10.056 -1.4572 275.25
1.9866e-08 2.8947e-08 2.7991e+25 12.805 -1.0005 275.13
1.9866e-08 3.0082e-08 2.7932e+25 15.59 -0.52033 274.93
1.9866e-08 3.1217e-08 2.7887e+25 19.142 -0.095679 274.64
2.1001e-08 -3.1217e-08 2.745e+25 -1.2531 -0.10166 273.4
2.1001e-08 -3.0082e-08 2.7413e+25 -1.6944 -0.38915 273.93
2.1001e-08 -2.8947e-08 2.7401e+25 -1.8785 -0.42922 273.59
2.1001e-08 -2.7812e-08 2.7381e+25 -1.8775 -0.40967 273.6
2.1001e-08 -2.6677e-08 2.7386e+25 -1.8322 -0.43334 273.58
2.1001e-08 -2.5542e-08 2.7369e+25 -2.0878 -0.54222 273.64
2.1001e-08 -2.4406e-08 2.7357e+25 -1.9861 -0.88518 273.64
2.1001e-08 -2.3271e-08 2.7395e+25 -2.1358 -1.1061 273.55
2.1001e-08 -2.2136e-08 2.7361e+25 -2.2073 -1.3964 273.87
2.1001e-08 -2.1001e-08 2.7347e+25 -2.2041 -1.779 273.81
2.1001e-08 -1.9866e-08 2.7351e+25 -2.2244 -2.0989 273.95
2.1001e-08 -1.873e-08 2.7351e+25 -2.1001 -2.1927 273.83
2.1001e-08 -1.7595e-08 2.7366e+25 -2.2305 -2.3113 273.69
2.1001e-08 -1.646e-08 2.7392e+25 -2.2498 -2.4607 273.58
2.1001e-08 -1.5325e-08 2.7416e+25 -2.2243 -3.0048 273.7
2.1001e-08 -1.419e-08 2.7398e+25 -2.0991 -3.1881 273.91
2.1001e-08 -1.3055e-08 2.7376e+25 -2.0892 -3.2981 274.09
2.1001e-08 -1.1919e-08 2.7402e+25 -2.2261 -3.562 274.07
2.1001e-08 -1.0784e-08 2.7405e+25 -2.2096 -3.8341 274.04
2.1001e-08 -9.649e-09 2.7451e+25 -2.4399 -4.1308 274.24
2.1001e-08 -8.5138e-09 2.7427e+25 -2.3381 -4.4152 274.28
2.1001e-08 -7.3787e-09 2.7457e+25 -2.2688 -4.531 274.32
2.1001e-08 -6.2435e-09 2.7509e+25 -2.2223 -4.6513 274.21
2.1001e-08 -5.1083e-09 2.7525e+25 -2.3291 -4.869 274
2.1001e-08 -3.9731e-09 2.7533e+25 -2.2043 -5.0849 274.27
2.1001e-08 -2.838e-09 2.7566e+25 -2.3903 -5.1806 274.29
2.1001e-08 -1.7028e-09 2.7576e+25 -2.2893 -5.3949 274.46
2.1001e-08 -5.6759e-10 2.7618e+25 -2.3832 -5.6551 274.41
2.1001e-08 5.6759e-10 2.7667e+25 -2.3032 -6.018 274.61
2.1001e-08 1.7028e-09 2.7653e+25 -2.135 -6.2597 274.81
2.1001e-08 2.838e-09 2.7718e+25 -2.1735 -6.3858 274.7
2.1001e-08 3.9731e-09 2.7749e+25 -2.37 -6.5318 274.73
2.1001e-08 5.1083e-09 2.7787e+25 -2.0772 -6.5293 274.68
2.1001e-08 6.2435e-09 2.7832e+25 -2.0392 -6.6399 274.71
2.1001e-08 7.3787e-09 2.7872e+25 -1.7866 -6.8379 274.9
2.1001e-08 8.5138e-09 2.7885e+25 -1.7433 -7.0185 274.89
2.1001e-08 9.649e-09 2.792e+25 -1.6856 -6.9513 274.9
2.1001e-08 1.0784e-08 2.7965e+25 -1.5735 -7.1069 274.97
2.1001e-08 1.1919e-08 2.7996e+25 -1.3713 -7.1031 275.26
2.1001e-08 1.3055e-08 2.8042e+25 -1.2651 -7.1455 275.23
2.1001e-08 1.419e-08 2.8095e+25 -0.99484 -7.0218 275.11
2.1001e-08 1.5325e-08 2.8114e+25 -0.71432 -6.9692 275.26
2.1001e-08 1.646e-08 2.812e+25 -0.29296 -6.9082 275.38
2.1001e-08 1.7595e-08 2.8169e+25 -0.059873 -6.5468 275.64
2.1001e-08 1.873e-08 2.8177e+25 0.35115 -6.3873 275.63
2.1001e-08 1.9866e-08 2.8184e+25 0.91767 -6.1356 275.8
2.1001e-08 2.1001e-08 2.8213e+25 1.5732 -5.7042 275.63
2.1001e-08 2.2136e-08 2.8245e+25 2.3011 -5.2115 275.6
2.1001e-08 2.3271e-08 2.826e+25 3.5856 -4.6475 275.62
2.1001e-08 2.4406e-08 2.8269e+25 4.6006 -4.0396 275.6
2.1001e-08 2.5542e-08 2.8225e+25 6.0033 -3.2344 275.54
2.1001e-08 2.6677e-08 2.82e+25 7.5237 -2.536 275.33
2.1001e-08 2.7812e-08 2.8152e+25 9.5921 -1.879 275.15
2.1001e-08 2.8947e-08 2.8094e+25 12.208 -1.1082 275.31
2.1001e-08 3.0082e-08 2.8037e+25 15.085 -0.59414 275.03
2.1001e-08 3.1217e-08 2.7964e+25 18.733 -0.16797 274.71
2.2136e-08 -3.1217e-08 2.7486e+25 -1.0623 0.051323 273.49
2.2136e-08 -3.0082e-08 2.7433e+25 -1.5326 0.019706 273.92
2.2136e-08 -2.8947e-08 2.7417e+25 -1.8228 -0.12925 273.67
2.2136e-08 -2.7812e-08 2.7409e+25 -1.7568 -0.4262 273.72
2.2136e-08 -2.6677e-08 2.7401e+25 -1.8208 -0.60199 273.6
2.2136e-08 -2.5542e-08 2.7396e+25 -1.7659 -0.80059 273.56
2.2136e-08 -2.4406e-08 2.7392e+25 -1.8774 -0.87726 273.72
2.2136e-08 -2.3271e-08 2.7397e+25 -1.9037 -1.1425 273.72
2.2136e-08 -2.2136e-08 2.7375e+25 -1.7039 -1.3983 273.9
2.2136e-08 -2.1001e-08 2.7367e+25 -1.7839 -1.7202 274.02
2.2136e-08 -1.9866e-08 2.7348e+25 -1.9742 -2.1043 273.77
2.2136e-08 -1.873e-08 2.7354e+25 -2.0223 -2.2831 273.77
2.2136e-08 -1.7595e-08 2.7385e+25 -2.0159 -2.5153 273.81
2.2136e-08 -1.646e-08 2.738e+25 -1.9165 -2.8477 273.68
2.2136e-08 -1.5325e-08 2.7404e+25 -1.8702 -3.1702 273.8
2.2136e-08 -1.419e-08 2.7403e+25 -1.8687 -3.5093 273.83
2.2136e-08 -1.3055e-08 2.7391e+25 -2.01 -3.5348 274.06
2.2136e-08 -1.1919e-08 2.7436e+25 -1.8486 -3.706 274.07
2.2136e-08 -1.0784e-08 2.7438e+25 -1.9524 -3.9277 274.05
2.2136e-08 -9.649e-09 2.7449e+25 -2.154 -4.3382 274.04
2.2136e-08 -8.5138e-09 2.7467e+25 -2.2129 -4.5466 274.1
2.2136e-08 -7.3787e-09 2.7489e+25 -2.1504 -4.6222 274.39
2.2136e-08 -6.2435e-09 2.7518e+25 -2.1564 -4.819 274.32
2.2136e-08 -5.1083e-09 2.7567e+25 -2.0177 -5.068 274.09
2.2136e-08 -3.9731e-09 2.7565e+25 -1.98 -5.2828 274.26
2.2136e-08 -2.838e-09 2.7582e+25 -2.2968 -5.3679 274.45
2.2136e-08 -1.7028e-09 2.7612e+25 -2.0045 -5.5908 274.57
2.2136e-08 -5.6759e-10 2.7625e+25 -2.1268 -5.8691 274.47
2.2136e-08 5.6759e-10 2.7656e+25 -1.772 -6.0496 274.7
2.2136e-08 1.7028e-09 2.7685e+25 -2.0096 -6.5396 274.71
2.2136e-08 2.838e-09 2.7734e+25 -1.977 -6.455 274.69
2.2136e-08 3.9731e-09 2.7805e+25 -2.2448 -6.6707 274.77
2.2136e-08 5.1083e-09 2.7809e+25 -1.9682 -6.8953 274.99
2.2136e-08 6.2435e-09 2.7846e+25 -1.9146 -7.0809 274.91
2.2136e-08 7.3787e-09 2.7896e+25 -1.6439 -7.0016 275.1
2.2136e-08 8.5138e-09 2.7929e+25 -1.5525 -7.1517 275.1
2.2136e-08 9.649e-09 2.7976e+25 -1.6145 -7.4209 275.21
2.2136e-08 1.0784e-08 2.802e+25 -1.5131 -7.4588 275.23
2.2136e-08 1.1919e-08 2.805e+25 -1.3242 -7.4966 275.48
2.2136e-08 1.3055e-08 2.8091e+25 -1.2736 -7.6425 275.45
2.2136e-08 1.419e-08 2.8167e+25 -1.1131 -7.5795 275.3
2.2136e-08 1.5325e-08 2.8206e+25 -0.7142 -7.3988 275.38
2.2136e-08 1.646e-08 2.822e+25 -0.50117 -7.3215 275.44
2.2136e-08 1.7595e-08 2.8282e+25 -0.34751 -7.0281 275.56
2.2136e-08 1.873e-08 2.8307e+25 0.29839 -6.8498 275.66
2.2136e-08 1.9866e-08 2.832e+25 0.45149 -6.6017 275.56
2.2136e-08 2.1001e-08 2.8324e+25 1.0963 -6.1354 275.82
2.2136e-08 2.2136e-08 2.834e+25 1.7844 -5.745 275.63
2.2136e-08 2.3271e-08 2.8396e+25 2.7117 -4.994 275.58
2.2136e-08 2.4406e-08 2.8374e+25 3.9838 -4.2519 275.35
2.2136e-08 2.5542e-08 2.8331e+25 5.2252 -3.6429 275.5
2.2136e-08 2.6677e-08 2.8333e+25 6.9541 -2.7948 275.35
2.2136e-08 2.7812e-08 2.8249e+25 8.8 -2.2756 275.48
2.2136e-08 2.8947e-08 2.8214e+25 11.296 -1.4582 275.41
2.2136e-08 3.0082e-08 2.8151e+25 14.416 -0.65548 274.98
2.2136e-08 3.1217e-08 2.8073e+25 18.386 -0.090853 274.95
2.3271e-08 -3.1217e-08 2.7485e+25 -1.145 -0.084983 273.81
2.3271e-08 -3.0082e-08 2.7461e+25 -1.3194 -0.20491 273.74
2.3271e-08 -2.8947e-08 2.7434e+25 -1.6774 -0.30439 273.74
2.3271e-08 -2.7812e-08 2.7454e+25 -1.5216 -0.46127 273.57
2.3271e-08 -2.6677e-08 2.7445e+25 -1.5233 -0.53261 273.33
2.3271e-08 -2.5542e-08 2.737e+25 -1.7232 -0.8917 273.76
2.3271e-08 -2.4406e-08 2.7374e+25 -1.4518 -1.0989 273.9
2.3271e-08 -2.3271e-08 2.7411e+25 -1.7229 -1.387 273.83
2.3271e-08 -2.2136e-08 2.7361e+25 -1.5364 -1.6293 273.96
2.3271e-08 -2.1001e-08 2.7395e+25 -1.4687 -1.7139 273.81
2.3271e-08 -1.9866e-08 2.7347e+25 -1.7561 -1.9527 273.98
2.3271e-08 -1.873e-08 2.7361e+25 -1.5603 -2.4228 274.04
2.3271e-08 -1.7595e-08 2.739e+25 -1.8208 -2.7209 273.92
2.3271e-08 -1.646e-08 2.7418e+25 -1.6977 -2.9686 273.86
2.3271e-08 -1.5325e-08 2.7411e+25 -1.4971 -3.1168 273.88
2.3271e-08 -1.419e-08 2.7413e+25 -1.7874 -3.3024 273.79
2.3271e-08 -1.3055e-08 2.7401e+25 -1.739 -3.6909 273.99
2.3271e-08 -1.1919e-08 2.7444e+25 -1.8903 -3.8057 273.78
2.3271e-08 -1.0784e-08 2.7466e+25 -1.6814 -3.8563 274
2.3271e-08 -9.649e-09 2.7477e+25 -1.8238 -4.1142 274.05
2.3271e-08 -8.5138e-09 2.7475e+25 -2.0393 -4.3058 274.36
2.3271e-08 -7.3787e-09 2.7507e+25 -2.0022 -4.6722 274.35
2.3271e-08 -6.2435e-09 2.757e+25 -1.8361 -4.9792 274.32
2.3271e-08 -5.1083e-09 2.7591e+25 -1.6835 -5.1083 274.34
2.3271e-08 -3.9731e-09 2.7564e+25 -1.886 -5.4936 274.35
2.3271e-08 -2.838e-09 2.7581e+25 -1.8739 -5.8458 274.63
2.3271e-08 -1.7028e-09 2.7639e+25 -1.9291 -5.9278 274.74
2.3271e-08 -5.6759e-10 2.7674e+25 -1.8089 -6.1839 274.7
2.3271e-08 5.6759e-10 2.7683e+25 -1.5939 -6.3455 274.76
2.3271e-08 1.7028e-09 2.7719e+25 -1.802 -6.414 274.53
2.3271e-08 2.838e-09 2.7776e+25 -1.9009 -6.7863 274.6
2.3271e-08 3.9731e-09 2.781e+25 -1.9604 -6.97 274.76
2.3271e-08 5.1083e-09 2.7878e+25 -1.7832 -7.2328 274.72
2.3271e-08 6.2435e-09 2.7895e+25 -1.8647 -7.2748 275
2.3271e-08 7.3787e-09 2.7905e+25 -1.6911 -7.4057 275
2.3271e-08 8.5138e-09 2.7993e+25 -1.2943 -7.4115 274.95
2.3271e-08 9.649e-09 2.7992e+25 -1.3922 -7.6648 275.31
2.3271e-08 1.0784e-08 2.8045e+25 -1.4873 -7.6743 275.38
2.3271e-08 1.1919e-08 2.8112e+25 -1.2326 -7.8508 275.3
2.3271e-08 1.3055e-08 2.8136e+25 -1.2584 -7.8285 275.44
2.3271e-08 1.419e-08 2.8185e+25 -1.0775 -7.7616 275.49
2.3271e-08 1.5325e-08 2.8263e+25 -0.93985 -7.8451 275.25
2.3271e-08 1.646e-08 2.8335e+25 -0.53341 -7.6526 275.4
2.3271e-08 1.7595e-08 2.8369e+25 -0.30094 -7.8622 275.69
2.3271e-08 1.873e-08 2.839e+25 -0.17809 -7.5907 275.64
2.3271e-08 1.9866e-08 2.8375e+25 0.16683 -7.1234 275.79
2.3271e-08 2.1001e-08 2.8446e+25 0.85397 -6.8422 275.87
2.3271e-08 2.2136e-08 2.848e+25 1.1707 -6.2883 275.52
2.3271e-08 2.3271e-08 2.8521e+25 2.0023 -5.7578 275.55
2.3271e-08 2.4406e-08 2.8529e+25 3.1926 -4.9948 275.63
2.3271e-08 2.5542e-08 2.8519e+25 4.3221 -4.1503 275.44
2.3271e-08 2.6677e-08 2.8497e+25 6.1113 -3.2536 275.51
2.3271e-08 2.7812e-08 2.8412e+25 7.9907 -2.2209 275.38
2.3271e-08 2.8947e-08 2.8345e+25 10.531 -1.5529 275.2
2.3271e-08 3.0082e-08 2.8296e+25 13.541 -0.82771 274.91
2.3271e-08 3.1217e-08 2.817e+25 18.005 -0.20619 274.77
2.4406e-08 -3.1217e-08 2.7502e+25 -0.90562 -0.11789 273.87
2.4406e-08 -3.0082e-08 2.7482e+25 -1.3578 -0.14963 273.61
2.4406e-08 -2.8947e-08 2.7464e+25 -1.5674 -0.15071 273.72
2.4406e-08 -2.7812e-08 2.7408e+25 -1.0864 -0.49188 274.09
2.4406e-08 -2.6677e-08 2.7403e+25 -1.5894 -0.71492 273.68
2.4406e-08 -2.5542e-08 2.7419e+25 -1.2727 -0.85904 273.76
2.4406e-08 -2.4406e-08 2.7429e+25 -1.3139 -1.1141 273.78
2.4406e-08 -2.3271e-08 2.7427e+25 -1.4647 -1.4031 273.82
2.4406e-08 -2.2136e-08 2.7387e+25 -1.4411 -1.6111 273.86
2.4406e-08 -2.1001e-08 2.7388e+25 -1.3602 -1.7742 273.85
2.4406e-08 -1.9866e-08 2.7359e+25 -1.2643 -2.079 274.18
2.4406e-08 -1.873e-08 2.7388e+25 -1.3279 -2.3384 274
2.4406e-08 -1.7595e-08 2.7421e+25 -1.5142 -2.5751 273.85
2.4406e-08 -1.646e-08 2.7437e+25 -1.4247 -2.7318 273.86
2.4406e-08 -1.5325e-08 2.7414e+25 -1.3841 -2.961 273.96
2.4406e-08 -1.419e-08 2.7455e+25 -1.5253 -3.2644 273.87
2.4406e-08 -1.3055e-08 2.7455e+25 -1.5185 -3.2585 274.11
2.4406e-08 -1.1919e-08 2.7438e+25 -1.7194 -3.5995 274.08
2.4406e-08 -1.0784e-08 2.7492e+25 -1.4025 -3.882 274.12
2.4406e-08 -9.649e-09 2.7487e+25 -1.6093 -4.0837 274.37
2.4406e-08 -8.5138e-09 2.752e+25 -1.8116 -4.3893 274.15
2.4406e-08 -7.3787e-09 2.7518e+25 -1.5388 -4.7972 274.36
2.4406e-08 -6.2435e-09 2.7585e+25 -1.607 -4.9939 274.33
2.4406e-08 -5.1083e-09 2.759e+25 -1.4976 -5.2531 274.45
2.4406e-08 -3.9731e-09 2.7621e+25 -1.5777 -5.4841 274.45
2.4406e-08 -2.838e-09 2.7658e+25 -1.5772 -5.7554 274.51
2.4406e-08 -1.7028e-09 2.7661e+25 -1.6751 -6.1605 274.78
2.4406e-08 -5.6759e-10 2.7724e+25 -1.5465 -6.4984 274.76
2.4406e-08 5.6759e-10 2.7728e+25 -1.6948 -6.6049 274.71
2.4406e-08 1.7028e-09 2.7798e+25 -1.4853 -6.7302 274.63
2.4406e-08 2.838e-09 2.7818e+25 -1.5528 -6.8356 274.8
2.4406e-08 3.9731e-09 2.7881e+25 -1.6343 -7.162 274.77
2.4406e-08 5.1083e-09 2.7896e+25 -1.6477 -7.4003 274.74
2.4406e-08 6.2435e-09 2.7934e+25 -1.6741 -7.5649 275.05
2.4406e-08 7.3787e-09 2.798e+25 -1.5198 -7.8109 275.04
2.4406e-08 8.5138e-09 2.8023e+25 -1.211 -7.9273 275.27
2.4406e-08 9.649e-09 2.8067e+25 -1.3378 -7.8928 275
2.4406e-08 1.0784e-08 2.8124e+25 -1.2372 -8.1335 275.4
2.4406e-08 1.1919e-08 2.8168e+25 -1.2318 -8.2293 275.38
2.4406e-08 1.3055e-08 2.8196e+25 -1.3119 -8.2614 275.45
2.4406e-08 1.419e-08 2.8235e+25 -1.0795 -8.2923 275.57
2.4406e-08 1.5325e-08 2.8316e+25 -0.83495 -8.1984 275.62
2.4406e-08 1.646e-08 2.8382e+25 -0.5473 -8.2742 275.87
2.4406e-08 1.7595e-08 2.8408e+25 -0.38989 -8.1 275.96
2.4406e-08 1.873e-08 2.8486e+25 -0.41277 -8.0088 275.81
2.4406e-08 1.9866e-08 2.8525e+25 -0.015386 -7.9326 275.79
2.4406e-08 2.1001e-08 2.8573e+25 0.05387 -7.4223 275.89
2.4406e-08 2.2136e-08 2.8628e+25 0.7767 -6.9873 275.62
2.4406e-08 2.3271e-08 2.8648e+25 1.3538 -6.5223 275.7
2.4406e-08 2.4406e-08 2.8693e+25 2.5694 -5.9109 275.74
2.4406e-08 2.5542e-08 2.8659e+25 3.3513 -5.0301 275.9
2.4406e-08 2.6677e-08 2.8648e+25 4.92 -3.8617 275.41
2.4406e-08 2.7812e-08 2.858e+25 7.0825 -2.9501 275.59
2.4406e-08 2.8947e-08 2.8521e+25 9.6155 -1.8567 275.4
2.4406e-08 3.0082e-08 2.841e+25 12.654 -0.77908 275.14
2.4406e-08 3.1217e-08 2.8302e+25 17.456 -0.055122 274.82
2.5542e-08 -3.1217e-08 2.7485e+25 -0.92694 2.1375e-05 273.71
2.5542e-08 -3.0082e-08 2.7477e+25 -1.1839 -0.089822 273.64
2.5542e-08 -2.8947e-08 2.7426e+25 -1.3195 -0.4132 273.92
2.5542e-08 -2.7812e-08 2.7439e+25 -1.1456 -0.4896 273.85
2.5542e-08 -2.6677e-08 2.7441e+25 -1.2766 -0.57304 273.8
2.5542e-08 -2.5542e-08 2.7447e+25 -1.131 -0.81607 273.76
2.5542e-08 -2.4406e-08 2.7415e+25 -1.0568 -1.1403 273.95
2.5542e-08 -2.3271e-08 2.7429e+25 -1.1519 -1.4832 273.96
2.5542e-08 -2.2136e-08 2.7413e+25 -1.1921 -1.7382 274.09
2.5542e-08 -2.1001e-08 2.7371e+25 -1.1603 -1.8963 274.05
