TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=BLOCK
2.62808e-06 7.40642e-06 2.69728e+25 -1.39135 0.721217 270.42 
4.53942e-06 7.40642e-06 2.66736e+25 -1.11803 -1.49033 273.289 
6.45075e-06 7.40642e-06 2.68522e+25 -1.52848 -6.58765 272.267 
8.36208e-06 7.40642e-06 2.6991e+25 -2.03596 -8.08303 270.817 
1.02734e-05 7.40642e-06 2.69355e+25 -3.98225 -12.205 271.578 
1.21847e-05 7.40642e-06 2.69612e+25 -5.3849 -13.6097 271.124 
1.40961e-05 7.40642e-06 2.70193e+25 -2.92697 -14.6328 271.498 
1.60074e-05 7.40642e-06 2.68595e+25 -0.301727 -7.84722 272.748 
7.1675e-07 7.88425e-06 2.68765e+25 -1.19483 4.70893 271.981 
2.62808e-06 7.88425e-06 2.69155e+25 -0.362904 0.832803 271.172 
4.53942e-06 7.88425e-06 2.67876e+25 -0.0569418 -1.28724 272.638 
6.45075e-06 7.88425e-06 2.68122e+25 -1.09228 -6.49438 272.184 
8.36208e-06 7.88425e-06 2.70055e+25 -1.77157 -7.99221 270.669 
1.02734e-05 7.88425e-06 2.69508e+25 -3.74321 -11.5528 271.924 
1.21847e-05 7.88425e-06 2.69167e+25 -4.76989 -14.0509 272.437 
1.40961e-05 7.88425e-06 2.69834e+25 -2.72455 -15.6688 271.472 
1.60074e-05 7.88425e-06 2.68458e+25 -0.270502 -7.75095 273.275 
7.1675e-07 8.36208e-06 2.69089e+25 -0.373853 4.32641 271.712 
2.62808e-06 8.36208e-06 2.68791e+25 0.829958 0.433847 271.406 
4.53942e-06 8.36208e-06 2.69046e+25 0.990261 -0.774662 271.769 
6.45075e-06 8.36208e-06 2.68258e+25 0.0121811 -6.23142 271.83 
8.36208e-06 8.36208e-06 2.69617e+25 -1.49008 -7.63617 270.477 
1.02734e-05 8.36208e-06 2.69402e+25 -2.44889 -11.4256 271.502 
1.21847e-05 8.36208e-06 2.69494e+25 -3.73799 -14.5011 271.876 
1.40961e-05 8.36208e-06 2.68185e+25 -2.62054 -16.8235 272.879 
1.60074e-05 8.36208e-06 2.6871e+25 -0.598116 -7.84555 273.156 
7.1675e-07 8.83992e-06 2.69533e+25 1.09609 3.83534 271.806 
2.62808e-06 8.83992e-06 2.69378e+25 1.67889 0.237411 271.328 
4.53942e-06 8.83992e-06 2.69727e+25 1.3568 0.0191762 270.43 
6.45075e-06 8.83992e-06 2.69609e+25 0.758481 -5.90252 271.098 
8.36208e-06 8.83992e-06 2.69208e+25 -1.03516 -7.45244 270.983 
1.02734e-05 8.83992e-06 2.69449e+25 -2.21494 -10.8531 272.15 
1.21847e-05 8.83992e-06 2.69372e+25 -3.50929 -14.5739 271.55 
1.40961e-05 8.83992e-06 2.68332e+25 -3.18855 -16.9602 272.745 
1.60074e-05 8.83992e-06 2.67411e+25 -0.175128 -8.37623 273.099 
7.1675e-07 9.31775e-06 2.68994e+25 2.18577 3.54413 271.762 
2.62808e-06 9.31775e-06 2.68675e+25 1.68487 0.889024 271.718 
4.53942e-06 9.31775e-06 2.68863e+25 2.60702 -0.116443 271.441 
6.45075e-06 9.31775e-06 2.69458e+25 2.18409 -5.30805 271.722 
8.36208e-06 9.31775e-06 2.7041e+25 -0.696506 -6.78132 270.116 
1.02734e-05 9.31775e-06 2.69028e+25 -2.697 -10.4838 271.882 
1.21847e-05 9.31775e-06 2.69932e+25 -4.16006 -14.2717 271.499 
1.40961e-05 9.31775e-06 2.68607e+25 -3.95803 -16.7576 272.533 
1.60074e-05 9.31775e-06 2.6922e+25 -0.590239 -9.47555 273.079 
7.1675e-07 9.79558e-06 2.67974e+25 2.61113 3.61589 272.429 
2.62808e-06 9.79558e-06 2.69931e+25 3.40692 0.888022 271.275 
4.53942e-06 9.79558e-06 2.68367e+25 3.60178 -0.869349 272.143 
6.45075e-06 9.79558e-06 2.68236e+25 3.20659 -4.93486 272.324 
8.36208e-06 9.79558e-06 2.6976e+25 -0.0315046 -6.36719 270.51 
1.02734e-05 9.79558e-06 2.68164e+25 -1.51863 -9.85647 272.825 
1.21847e-05 9.79558e-06 2.6919e+25 -4.14685 -14.1564 271.971 
1.40961e-05 9.79558e-06 2.69508e+25 -4.94406 -16.9673 271.942 
1.60074e-05 9.79558e-06 2.68554e+25 -0.195084 -10.8194 272.883 
7.1675e-07 1.02734e-05 2.67493e+25 3.87201 3.21939 272.556 
2.62808e-06 1.02734e-05 2.68239e+25 3.52005 1.05241 272.084 
4.53942e-06 1.02734e-05 2.68395e+25 3.55951 -1.58501 272.377 
6.45075e-06 1.02734e-05 2.68522e+25 3.22443 -4.14033 271.568 
8.36208e-06 1.02734e-05 2.69775e+25 1.12232 -5.92206 270.653 
1.02734e-05 1.02734e-05 2.68526e+25 -0.221413 -8.86053 272.004 
1.21847e-05 1.02734e-05 2.69197e+25 -3.78534 -13.2502 271.933 
1.40961e-05 1.02734e-05 2.6981e+25 -4.45165 -17.7508 271.919 
1.60074e-05 1.02734e-05 2.6912e+25 -0.609132 -11.7192 272.408 
7.1675e-07 1.07512e-05 2.69067e+25 4.87842 2.6128 272.249 
2.62808e-06 1.07512e-05 2.69156e+25 3.78188 0.849615 271.696 
4.53942e-06 1.07512e-05 2.69331e+25 3.96189 -1.50108 271.321 
6.45075e-06 1.07512e-05 2.70542e+25 3.46293 -3.9752 270.705 
8.36208e-06 1.07512e-05 2.71155e+25 1.99269 -6.14324 269.74 
1.02734e-05 1.07512e-05 2.70478e+25 1.32708 -7.78109 271.298 
1.21847e-05 1.07512e-05 2.68745e+25 -2.47104 -12.0273 272.14 
1.40961e-05 1.07512e-05 2.69057e+25 -3.85126 -17.9454 272.686 
1.60074e-05 1.07512e-05 2.69886e+25 -1.55609 -12.1397 272.326 
7.1675e-07 1.12291e-05 2.6719e+25 4.98992 2.87022 273.141 
2.62808e-06 1.12291e-05 2.68536e+25 5.3151 1.11504 271.808 
4.53942e-06 1.12291e-05 2.69124e+25 6.49906 -0.978895 271.265 
6.45075e-06 1.12291e-05 2.70477e+25 3.34564 -3.40952 270.98 
8.36208e-06 1.12291e-05 2.71222e+25 2.70116 -6.46147 270.195 
1.02734e-05 1.12291e-05 2.69996e+25 1.13045 -6.96141 271.343 
1.21847e-05 1.12291e-05 2.70202e+25 -0.219355 -11.1698 272.029 
1.40961e-05 1.12291e-05 2.68438e+25 -2.21522 -17.8396 272.622 
1.60074e-05 1.12291e-05 2.688e+25 -1.68621 -12.5484 272.733 
7.1675e-07 1.17069e-05 2.66776e+25 6.46574 3.0452 273.438 
2.62808e-06 1.17069e-05 2.67943e+25 7.19938 0.404324 272.442 
4.53942e-06 1.17069e-05 2.68946e+25 8.55945 -0.154098 271.488 
6.45075e-06 1.17069e-05 2.70229e+25 5.32317 -2.38852 270.509 
8.36208e-06 1.17069e-05 2.70237e+25 4.43788 -6.29914 270.343 
1.02734e-05 1.17069e-05 2.70417e+25 2.14181 -6.03063 270.019 
1.21847e-05 1.17069e-05 2.70149e+25 0.00999214 -10.6457 271.77 
1.40961e-05 1.17069e-05 2.6816e+25 -1.67847 -17.4163 272.975 
1.60074e-05 1.17069e-05 2.69255e+25 -1.70865 -12.837 272.661 
7.1675e-07 1.21847e-05 2.67845e+25 7.9401 2.84048 273.203 
2.62808e-06 1.21847e-05 2.69518e+25 9.99969 -0.393058 271.314 
4.53942e-06 1.21847e-05 2.69007e+25 8.99109 0.746732 271.85 
6.45075e-06 1.21847e-05 2.69388e+25 8.06634 -0.69699 271.429 
8.36208e-06 1.21847e-05 2.69796e+25 6.61986 -5.45385 270.509 
1.02734e-05 1.21847e-05 2.69363e+25 3.95315 -5.6839 271.012 
1.21847e-05 1.21847e-05 2.68939e+25 2.28989 -10.1075 272.332 
1.40961e-05 1.21847e-05 2.67431e+25 -1.32233 -17.193 273.749 
1.60074e-05 1.21847e-05 2.69778e+25 -1.05304 -13.6981 272.373 
7.1675e-07 1.26626e-05 2.68188e+25 10.3467 2.6498 272.417 
2.62808e-06 1.26626e-05 2.69102e+25 11.882 -1.01574 271.32 
4.53942e-06 1.26626e-05 2.68991e+25 11.2578 0.496274 272.093 
6.45075e-06 1.26626e-05 2.69341e+25 11.0233 0.390919 270.94 
8.36208e-06 1.26626e-05 2.68966e+25 8.57824 -5.7356 271.843 
1.02734e-05 1.26626e-05 2.68962e+25 5.55427 -5.19713 272.269 
1.21847e-05 1.26626e-05 2.69011e+25 3.90674 -9.95468 272.1 
1.40961e-05 1.26626e-05 2.68924e+25 -0.8309 -16.2868 273.47 
1.60074e-05 1.26626e-05 2.69548e+25 -0.650734 -14.2387 273.016 
7.1675e-07 1.31404e-05 2.68046e+25 12.6521 2.47864 272.458 
2.62808e-06 1.31404e-05 2.69161e+25 13.0625 -0.838437 271.617 
4.53942e-06 1.31404e-05 2.69403e+25 13.1303 -0.31698 271.84 
6.45075e-06 1.31404e-05 2.69523e+25 13.8849 0.327487 271.101 
8.36208e-06 1.31404e-05 2.68985e+25 11.0345 -5.17283 271.329 
1.02734e-05 1.31404e-05 2.68958e+25 7.98543 -4.50723 272.571 
1.21847e-05 1.31404e-05 2.68684e+25 4.99158 -9.26718 273.316 
1.40961e-05 1.31404e-05 2.69389e+25 0.539272 -15.2969 272.784 
1.60074e-05 1.31404e-05 2.69183e+25 -0.16148 -15.0084 272.532 
7.1675e-07 1.36182e-05 2.67811e+25 15.2195 2.58427 272.792 
2.62808e-06 1.36182e-05 2.70138e+25 15.6944 -0.575543 271.496 
4.53942e-06 1.36182e-05 2.69375e+25 15.469 -0.153568 271.286 
6.45075e-06 1.36182e-05 2.6968e+25 14.697 0.224357 271.094 
8.36208e-06 1.36182e-05 2.69691e+25 13.1856 -4.05912 270.887 
1.02734e-05 1.36182e-05 2.69358e+25 9.86672 -3.54197 272.582 
1.21847e-05 1.36182e-05 2.68521e+25 6.7754 -7.90914 274.012 
1.40961e-05 1.36182e-05 2.70202e+25 0.466761 -13.7222 272.27 
1.60074e-05 1.36182e-05 2.70668e+25 -1.97952 -15.4502 271.419 
7.1675e-07 1.40961e-05 2.67363e+25 16.5706 2.07895 272.313 
2.62808e-06 1.40961e-05 2.69256e+25 18.1171 -0.538924 271.014 
4.53942e-06 1.40961e-05 2.68505e+25 17.8822 0.0556954 272.141 
6.45075e-06 1.40961e-05 2.70194e+25 16.7643 0.272494 270.67 
8.36208e-06 1.40961e-05 2.69882e+25 14.8534 -2.92941 271.613 
1.02734e-05 1.40961e-05 2.69722e+25 12.7273 -2.98224 272.14 
1.21847e-05 1.40961e-05 2.68216e+25 8.05807 -6.35637 273.781 
1.40961e-05 1.40961e-05 2.69684e+25 1.79243 -12.1658 272.552 
1.60074e-05 1.40961e-05 2.71901e+25 -2.1566 -15.9662 271.401 
7.1675e-07 1.45739e-05 2.68598e+25 18.7061 0.891174 272.308 
2.62808e-06 1.45739e-05 2.69625e+25 20.1742 -0.788405 271.242 
4.53942e-06 1.45739e-05 2.68337e+25 18.7948 0.139257 272.121 
6.45075e-06 1.45739e-05 2.71045e+25 18.7839 0.136328 270.33 
8.36208e-06 1.45739e-05 2.69553e+25 16.6143 -1.82944 271.224 
1.02734e-05 1.45739e-05 2.69616e+25 15.8669 -2.21175 271.326 
1.21847e-05 1.45739e-05 2.68317e+25 10.1729 -4.98066 273.467 
1.40961e-05 1.45739e-05 2.69818e+25 3.45371 -10.6007 272.831 
1.60074e-05 1.45739e-05 2.72081e+25 -1.41696 -16.2478 271.935 
7.1675e-07 1.50518e-05 2.68894e+25 21.5303 0.209675 272.36 
2.62808e-06 1.50518e-05 2.68073e+25 22.434 -0.532752 272.841 
4.53942e-06 1.50518e-05 2.68789e+25 20.8713 -0.0242881 272.316 
6.45075e-06 1.50518e-05 2.69666e+25 21.1407 0.197506 270.796 
8.36208e-06 1.50518e-05 2.70032e+25 18.9217 -0.975238 271.704 
1.02734e-05 1.50518e-05 2.69291e+25 18.4245 -1.7475 271.726 
1.21847e-05 1.50518e-05 2.69385e+25 13.749 -3.29896 272.301 
1.40961e-05 1.50518e-05 2.70496e+25 6.27752 -8.6772 272.225 
1.60074e-05 1.50518e-05 2.71659e+25 -1.17599 -16.0022 272.223 
7.1675e-07 1.55296e-05 2.67959e+25 24.7532 -0.116841 272.433 
2.62808e-06 1.55296e-05 2.67069e+25 25.0507 -0.0544525 273.322 
4.53942e-06 1.55296e-05 2.69004e+25 22.9331 0.479893 271.902 
6.45075e-06 1.55296e-05 2.69192e+25 23.7424 -0.24095 271.853 
8.36208e-06 1.55296e-05 2.69537e+25 22.3169 -0.71681 271.421 
1.02734e-05 1.55296e-05 2.68658e+25 20.9634 -1.16394 272.75 
1.21847e-05 1.55296e-05 2.70172e+25 17.1723 -2.38421 271.465 
1.40961e-05 1.55296e-05 2.70183e+25 10.2041 -6.7708 272.206 
1.60074e-05 1.55296e-05 2.72841e+25 -0.625669 -14.9936 272.233 
7.1675e-07 1.60074e-05 2.68563e+25 26.6594 -0.452189 272.565 
2.62808e-06 1.60074e-05 2.67607e+25 25.9831 0.0656445 273.796 
4.53942e-06 1.60074e-05 2.69386e+25 26.8439 0.970521 271.812 
6.45075e-06 1.60074e-05 2.68143e+25 27.5397 -0.627275 273.278 
8.36208e-06 1.60074e-05 2.69242e+25 26.6948 -0.659385 271.757 
1.02734e-05 1.60074e-05 2.69105e+25 23.842 -0.87679 272.28 
1.21847e-05 1.60074e-05 2.70754e+25 21.1951 -1.22149 271.988 
1.40961e-05 1.60074e-05 2.71344e+25 15.8762 -4.47323 271.681 
1.60074e-05 1.60074e-05 2.72917e+25 1.82104 -12.4638 272.835 
7.1675e-07 1.64852e-05 2.67865e+25 30.1128 -0.582732 272.65 
2.62808e-06 1.64852e-05 2.67015e+25 28.8602 0.128471 273.254 
4.53942e-06 1.64852e-05 2.68645e+25 30.6972 0.767141 272.531 
6.45075e-06 1.64852e-05 2.68233e+25 29.7878 -0.0525934 273.157 
8.36208e-06 1.64852e-05 2.69665e+25 29.8975 -0.0531459 272.425 
1.02734e-05 1.64852e-05 2.68337e+25 27.0264 -0.547114 272.978 
1.21847e-05 1.64852e-05 2.69609e+25 26.6618 -0.474241 272.367 
1.40961e-05 1.64852e-05 2.71212e+25 21.7477 -1.8192 272.148 
1.60074e-05 1.64852e-05 2.72564e+25 6.86942 -7.9492 273.63 
7.1675e-07 1.69631e-05 2.67014e+25 32.811 -0.236904 273.059 
2.62808e-06 1.69631e-05 2.66995e+25 32.2887 0.0116632 272.798 
4.53942e-06 1.69631e-05 2.67389e+25 33.2026 0.202076 273.517 
6.45075e-06 1.69631e-05 2.68025e+25 32.3716 0.230042 272.891 
8.36208e-06 1.69631e-05 2.68917e+25 32.6266 0.0736275 272.682 
1.02734e-05 1.69631e-05 2.68776e+25 31.8429 -0.272547 272.46 
1.21847e-05 1.69631e-05 2.69188e+25 31.3278 -0.377046 272.689 
1.40961e-05 1.69631e-05 2.69772e+25 29.0962 -0.0599145 273.588 
1.60074e-05 1.69631e-05 2.72562e+25 19.2929 -2.59847 273.875 
1.19458e-06 2.38917e-07 2.68446e+25 -7.99769 1.33941 271.904 
3.10592e-06 2.38917e-07 2.68962e+25 -8.32633 -1.1816 271.392 
5.01725e-06 2.38917e-07 2.67995e+25 -8.24719 -1.25975 272.823 
6.92858e-06 2.38917e-07 2.68106e+25 -7.30573 -4.20001 272.323 
8.83992e-06 2.38917e-07 2.69338e+25 -6.88275 -8.32562 272.031 
1.07512e-05 2.38917e-07 2.698e+25 -5.5512 -8.95128 270.503 
1.26626e-05 2.38917e-07 2.70829e+25 -5.09588 -10.1218 270.806 
1.45739e-05 2.38917e-07 2.69562e+25 -1.6039 -4.85783 271.218 
1.64852e-05 2.38917e-07 2.68481e+25 0.21622 -1.31208 272.942 
1.19458e-06 7.1675e-07 2.69002e+25 -7.10978 1.55089 272.319 
3.10592e-06 7.1675e-07 2.68288e+25 -8.75364 -0.955759 272.767 
5.01725e-06 7.1675e-07 2.69186e+25 -8.44948 -1.81828 271.623 
6.92858e-06 7.1675e-07 2.67955e+25 -7.68404 -4.43423 272.996 
8.83992e-06 7.1675e-07 2.68404e+25 -6.02962 -7.87872 272.732 
1.07512e-05 7.1675e-07 2.69794e+25 -6.32306 -8.81643 271.492 
1.26626e-05 7.1675e-07 2.69409e+25 -4.22787 -10.9536 271.853 
1.45739e-05 7.1675e-07 2.69257e+25 -1.96524 -4.85741 271.835 
1.64852e-05 7.1675e-07 2.67922e+25 0.13819 -1.53579 272.938 
1.19458e-06 1.19458e-06 2.68831e+25 -5.7216 2.12631 272.051 
3.10592e-06 1.19458e-06 2.68045e+25 -7.78348 -0.751874 272.634 
5.01725e-06 1.19458e-06 2.67695e+25 -8.3894 -1.93685 272.045 
6.92858e-06 1.19458e-06 2.68106e+25 -7.52595 -4.97979 272.766 
8.83992e-06 1.19458e-06 2.68715e+25 -5.47659 -7.90429 272.127 
1.07512e-05 1.19458e-06 2.69054e+25 -5.93031 -9.09007 272.171 
1.26626e-05 1.19458e-06 2.67588e+25 -3.61931 -11.5562 272.349 
1.45739e-05 1.19458e-06 2.6861e+25 -2.31061 -6.18042 272.803 
1.64852e-05 1.19458e-06 2.68409e+25 -0.551776 -1.59422 273.275 
1.19458e-06 1.67242e-06 2.69361e+25 -6.33781 2.20009 271.656 
3.10592e-06 1.67242e-06 2.69785e+25 -6.82304 -0.429278 272.284 
5.01725e-06 1.67242e-06 2.68485e+25 -7.99653 -1.75813 271.675 
6.92858e-06 1.67242e-06 2.68409e+25 -6.78438 -5.70232 272.721 
8.83992e-06 1.67242e-06 2.68524e+25 -6.39681 -7.99145 272.171 
1.07512e-05 1.67242e-06 2.69327e+25 -5.31981 -9.81526 272.324 
1.26626e-05 1.67242e-06 2.69176e+25 -3.47624 -11.9423 271.88 
1.45739e-05 1.67242e-06 2.68043e+25 -2.04978 -6.98335 272.457 
1.64852e-05 1.67242e-06 2.68027e+25 0.213084 -1.8228 273.07 
1.19458e-06 2.15025e-06 2.68786e+25 -6.52663 2.76969 272.117 
3.10592e-06 2.15025e-06 2.68262e+25 -7.20274 -0.758112 272.424 
5.01725e-06 2.15025e-06 2.6883e+25 -7.25372 -2.20331 271.992 
6.92858e-06 2.15025e-06 2.673e+25 -6.37774 -5.98427 273.802 
8.83992e-06 2.15025e-06 2.69069e+25 -6.08885 -7.89738 271.823 
1.07512e-05 2.15025e-06 2.69088e+25 -4.3252 -10.9849 271.616 
1.26626e-05 2.15025e-06 2.69751e+25 -3.46612 -12.5056 270.726 
1.45739e-05 2.15025e-06 2.69247e+25 -0.790574 -7.89594 272.107 
1.64852e-05 2.15025e-06 2.68111e+25 -0.0691364 -1.77075 272.972 
1.19458e-06 2.62808e-06 2.69465e+25 -6.61328 3.18946 271.227 
3.10592e-06 2.62808e-06 2.67675e+25 -6.00321 -0.726855 271.919 
5.01725e-06 2.62808e-06 2.68913e+25 -6.79148 -2.39861 272.847 
6.92858e-06 2.62808e-06 2.67012e+25 -5.74961 -5.70209 273.781 
8.83992e-06 2.62808e-06 2.6909e+25 -5.96672 -8.01259 271.97 
1.07512e-05 2.62808e-06 2.69378e+25 -4.01235 -11.2524 271.805 
1.26626e-05 2.62808e-06 2.70249e+25 -2.61885 -12.8988 271.376 
1.45739e-05 2.62808e-06 2.68928e+25 -0.779568 -8.29359 271.732 
1.64852e-05 2.62808e-06 2.68706e+25 -0.803159 -1.84372 272.64 
1.19458e-06 3.10592e-06 2.68946e+25 -7.66087 3.31238 271.131 
3.10592e-06 3.10592e-06 2.67412e+25 -6.67362 -0.812349 272.688 
5.01725e-06 3.10592e-06 2.66932e+25 -7.53632 -2.68105 273.203 
6.92858e-06 3.10592e-06 2.6851e+25 -6.10279 -6.09454 272.65 
8.83992e-06 3.10592e-06 2.68014e+25 -4.85961 -8.5191 272.555 
1.07512e-05 3.10592e-06 2.68488e+25 -3.7637 -10.7109 272.887 
1.26626e-05 3.10592e-06 2.69647e+25 -2.89042 -12.8234 271.464 
1.45739e-05 3.10592e-06 2.69259e+25 -1.2886 -8.7787 271.783 
1.64852e-05 3.10592e-06 2.67467e+25 -0.423424 -2.52599 272.948 
1.19458e-06 3.58375e-06 2.69994e+25 -7.0307 3.68005 270.6 
3.10592e-06 3.58375e-06 2.68741e+25 -6.23028 -0.676815 272.066 
5.01725e-06 3.58375e-06 2.67093e+25 -7.57417 -2.46631 273.621 
6.92858e-06 3.58375e-06 2.67971e+25 -6.35056 -5.8744 272.479 
8.83992e-06 3.58375e-06 2.69057e+25 -4.01274 -8.3143 272.013 
1.07512e-05 3.58375e-06 2.68728e+25 -3.96425 -10.6175 271.907 
1.26626e-05 3.58375e-06 2.69128e+25 -3.37688 -12.5724 271.681 
1.45739e-05 3.58375e-06 2.68936e+25 -1.36125 -9.36577 271.678 
1.64852e-05 3.58375e-06 2.68381e+25 0.0831482 -2.90967 272.748 
1.19458e-06 4.06158e-06 2.70196e+25 -6.07385 3.28549 271.098 
3.10592e-06 4.06158e-06 2.68696e+25 -6.01124 0.180565 272.031 
5.01725e-06 4.06158e-06 2.68097e+25 -7.13557 -2.31588 272.839 
6.92858e-06 4.06158e-06 2.69443e+25 -5.93645 -6.28249 272.131 
8.83992e-06 4.06158e-06 2.69982e+25 -5.42297 -9.1183 270.892 
1.07512e-05 4.06158e-06 2.70023e+25 -4.36351 -10.8549 271.69 
1.26626e-05 4.06158e-06 2.70267e+25 -3.48814 -12.6809 271.182 
1.45739e-05 4.06158e-06 2.69789e+25 -2.04352 -9.90771 271.319 
1.64852e-05 4.06158e-06 2.6895e+25 -0.376874 -3.16227 272.443 
1.19458e-06 4.53942e-06 2.69734e+25 -4.67368 2.59803 270.573 
3.10592e-06 4.53942e-06 2.6915e+25 -5.63165 0.704211 271.989 
5.01725e-06 4.53942e-06 2.69153e+25 -6.97916 -2.2461 271.552 
6.92858e-06 4.53942e-06 2.68416e+25 -6.40354 -6.61452 272.127 
8.83992e-06 4.53942e-06 2.69707e+25 -5.38094 -9.55576 270.931 
1.07512e-05 4.53942e-06 2.70801e+25 -4.38462 -11.3414 271.133 
1.26626e-05 4.53942e-06 2.69887e+25 -3.61708 -13.1631 271.367 
1.45739e-05 4.53942e-06 2.69455e+25 -1.82218 -10.4313 271.551 
1.64852e-05 4.53942e-06 2.69528e+25 -0.21365 -2.70391 270.937 
1.19458e-06 5.01725e-06 2.69432e+25 -4.60546 2.46481 270.869 
3.10592e-06 5.01725e-06 2.68226e+25 -4.93272 0.919538 272.171 
5.01725e-06 5.01725e-06 2.68934e+25 -5.67539 -1.92059 271.13 
6.92858e-06 5.01725e-06 2.68589e+25 -6.07601 -7.17949 272.443 
8.83992e-06 5.01725e-06 2.6934e+25 -5.18241 -9.74449 271.764 
1.07512e-05 5.01725e-06 2.69244e+25 -4.65047 -11.6229 271.299 
1.26626e-05 5.01725e-06 2.69762e+25 -3.81815 -13.3016 270.632 
1.45739e-05 5.01725e-06 2.69886e+25 -2.48981 -10.8372 271.32 
1.64852e-05 5.01725e-06 2.68306e+25 -0.383474 -2.92417 272.443 
1.19458e-06 5.49508e-06 2.68541e+25 -4.83565 2.8148 271.716 
3.10592e-06 5.49508e-06 2.68296e+25 -4.58939 1.05088 271.912 
5.01725e-06 5.49508e-06 2.6865e+25 -5.15627 -1.7432 272.254 
6.92858e-06 5.49508e-06 2.69526e+25 -5.02492 -8.04449 271.424 
8.83992e-06 5.49508e-06 2.68908e+25 -5.86057 -9.47291 271.911 
1.07512e-05 5.49508e-06 2.69567e+25 -3.63628 -11.689 271.172 
1.26626e-05 5.49508e-06 2.70652e+25 -2.80091 -13.306 270.549 
1.45739e-05 5.49508e-06 2.69969e+25 -2.78268 -10.9607 271.58 
1.64852e-05 5.49508e-06 2.683e+25 -0.945199 -3.87447 272.954 
1.19458e-06 5.97292e-06 2.68161e+25 -4.94085 3.21322 271.976 
3.10592e-06 5.97292e-06 2.69145e+25 -5.10554 0.772919 271.253 
5.01725e-06 5.97292e-06 2.68553e+25 -4.39854 -1.30991 272.002 
6.92858e-06 5.97292e-06 2.68786e+25 -4.07219 -8.4423 271.39 
8.83992e-06 5.97292e-06 2.68062e+25 -4.43118 -9.17557 272.508 
1.07512e-05 5.97292e-06 2.70248e+25 -3.99716 -11.6576 271.179 
1.26626e-05 5.97292e-06 2.70398e+25 -3.52657 -13.5625 270.564 
1.45739e-05 5.97292e-06 2.69241e+25 -2.36419 -10.8443 271.85 
1.64852e-05 5.97292e-06 2.67774e+25 -0.461318 -5.07971 273.038 
1.19458e-06 6.45075e-06 2.68564e+25 -4.54504 3.41347 272.209 
3.10592e-06 6.45075e-06 2.69648e+25 -4.90537 0.720738 270.924 
5.01725e-06 6.45075e-06 2.6914e+25 -3.39094 -1.35489 272.034 
6.92858e-06 6.45075e-06 2.68618e+25 -3.95073 -8.59677 271.545 
8.83992e-06 6.45075e-06 2.6882e+25 -4.20204 -9.21874 271.882 
1.07512e-05 6.45075e-06 2.68044e+25 -4.26465 -11.9752 271.888 
1.26626e-05 6.45075e-06 2.69822e+25 -4.45839 -13.9135 271.525 
1.45739e-05 6.45075e-06 2.7046e+25 -2.09524 -11.0961 271.004 
1.64852e-05 6.45075e-06 2.68437e+25 0.170401 -5.38407 272.715 
1.19458e-06 6.92858e-06 2.68901e+25 -2.92349 3.27655 272.246 
3.10592e-06 6.92858e-06 2.69422e+25 -3.08539 0.813751 270.924 
5.01725e-06 6.92858e-06 2.68173e+25 -2.70581 -1.69333 273.349 
6.92858e-06 6.92858e-06 2.6871e+25 -2.47516 -8.17826 272.211 
8.83992e-06 6.92858e-06 2.69346e+25 -2.98272 -9.26565 271.422 
1.07512e-05 6.92858e-06 2.67211e+25 -3.918 -12.5042 272.641 
1.26626e-05 6.92858e-06 2.69736e+25 -4.9472 -14.9762 271.361 
1.45739e-05 6.92858e-06 2.69808e+25 -2.02011 -12.1845 271.189 
1.64852e-05 6.92858e-06 2.68128e+25 -0.271109 -5.59947 272.422 
1.19458e-06 7.40642e-06 2.68733e+25 -1.88075 3.76701 271.902 
3.10592e-06 7.40642e-06 2.69043e+25 -1.84803 1.42906 271.195 
5.01725e-06 7.40642e-06 2.68498e+25 -1.2224 -1.91624 272.45 
6.92858e-06 7.40642e-06 2.68237e+25 -1.72385 -7.76481 272.27 
8.83992e-06 7.40642e-06 2.69193e+25 -2.50512 -8.97262 271.564 
1.07512e-05 7.40642e-06 2.6855e+25 -4.40388 -12.3181 272.042 
1.26626e-05 7.40642e-06 2.69909e+25 -5.11566 -15.3857 270.712 
1.45739e-05 7.40642e-06 2.69966e+25 -2.53868 -13.1215 271.564 
1.64852e-05 7.40642e-06 2.68047e+25 -0.0668861 -5.62114 272.571 
1.19458e-06 7.88425e-06 2.67872e+25 -0.861272 3.63197 272.747 
3.10592e-06 7.88425e-06 2.68772e+25 0.394392 0.643152 271.403 
5.01725e-06 7.88425e-06 2.68102e+25 -0.772576 -1.36631 272.278 
6.92858e-06 7.88425e-06 2.69342e+25 -1.2001 -7.26636 271.58 
8.83992e-06 7.88425e-06 2.69866e+25 -2.47875 -7.9283 270.838 
1.07512e-05 7.88425e-06 2.68574e+25 -4.18633 -11.8996 272.172 
1.26626e-05 7.88425e-06 2.70211e+25 -4.28769 -15.6367 271.341 
1.45739e-05 7.88425e-06 2.69344e+25 -1.50594 -13.7933 271.88 
1.64852e-05 7.88425e-06 2.67808e+25 -0.537439 -5.75096 273.117 
1.19458e-06 8.36208e-06 2.68555e+25 0.154297 3.15114 271.628 
3.10592e-06 8.36208e-06 2.69825e+25 0.848813 0.257671 270.97 
5.01725e-06 8.36208e-06 2.68418e+25 0.584753 -1.09625 272.34 
